197124,32383,194824,32383
195424,14296,195324,14296
194728,36916,194824,36916
194728,33903,194825,33903
194724,30983,194824,30983
187012,42708,187044,42716
187044,42731,186980,42746
186980,42762,187044,42776
187044,42792,186980,42807
186980,42822,187044,42837
187044,42853,186980,42868
186980,42883,187044,42898
187044,42914,186980,42929
186980,42944,187044,42959
187044,42975,186980,42989
186980,43005,187044,43020
187044,43035,186980,43050
186980,43066,187012,43073
187012,43073,187012,43285
187012,43285,187023,43208
187023,43208,187012,43221
187012,43285,187001,43208
187001,43208,187012,43221
187012,42739,187044,42731
187044,42716,186980,42701
186980,42685,187044,42670
187044,42655,186980,42640
186980,42624,187044,42609
187044,42594,186980,42579
186980,42563,187044,42549
187044,42533,186980,42518
186980,42503,187044,42488
187044,42472,186980,42457
186980,42442,187044,42427
187012,42130,187044,42122
187044,42107,186980,42092
186980,42076,187044,42062
187044,42046,186980,42031
186980,42016,187044,42001
187044,41985,186980,41970
186980,41955,187044,41940
187044,41924,186980,41909
187012,42099,187044,42107
187044,42122,186980,42137
186980,42153,187044,42168
187044,42183,186980,42198
186980,42214,187044,42229
187044,42244,186980,42259
186980,42275,187044,42289
187044,42305,186980,42320
186980,42335,187044,42350
187044,42366,186980,42381
186980,42396,187044,42411
186980,41422,187044,41437
187012,41734,187044,41742
187044,41757,186980,41772
186980,41788,187044,41802
187044,41818,186980,41833
186980,41848,187044,41863
187044,41879,186980,41894
186980,41909,187044,41924
187044,41940,186980,41955
187012,41765,187044,41757
187044,41742,186980,41727
186980,41711,187044,41696
187044,41681,186980,41666
186980,41650,187044,41635
187044,41620,186980,41605
186980,41589,187044,41575
187044,41559,186980,41544
186980,41529,187044,41514
187044,41498,186980,41483
186980,41468,187044,41453
186980,41468,187044,41453
187044,41270,186980,41285
186980,41301,187044,41315
187044,41331,186980,41346
186980,41362,187044,41376
187044,41392,186980,41407
186980,41422,187044,41437
186980,41102,187044,41088
187044,41255,186980,41240
186980,41224,187044,41209
187044,41194,186980,41179
186980,41163,187044,41148
187044,41133,186980,41118
186980,41102,187044,41088
187021,45472,187052,45464
187052,45449,186989,45434
186989,45418,187052,45403
187052,45388,186989,45373
186989,45357,187052,45342
187052,45327,186989,45312
186989,45296,187052,45281
187052,45266,186989,45251
186989,45235,187052,45221
187052,45205,186989,45190
186989,45175,187052,45160
187052,45144,186989,45129
186989,45114,187021,45106
187021,45106,187021,44895
187021,44895,187032,44972
187032,44972,187021,44958
187021,44895,187009,44972
187009,44972,187021,44958
187021,45441,187052,45449
187052,45464,186989,45479
186989,45495,187052,45509
187052,45525,186989,45540
186989,45555,187052,45570
187052,45586,186989,45601
186989,45616,187052,45631
187052,45647,186989,45662
186989,45677,187052,45692
187052,45708,186989,45722
186989,45738,187052,45753
187021,46050,187052,46057
187052,46073,186989,46088
186989,46103,187052,46118
187052,46134,186989,46149
186989,46164,187052,46179
187052,46195,186989,46209
186989,46225,187052,46240
187052,46255,186989,46270
187021,46080,187052,46073
187052,46057,186989,46042
186989,46027,187052,46012
187052,45996,186989,45982
186989,45966,187052,45951
187052,45936,186989,45921
186989,45905,187052,45890
187052,45875,186989,45860
186989,45844,187052,45829
187052,45814,186989,45799
186989,45783,187052,45768
186989,46757,187052,46742
187021,46445,187052,46438
187052,46422,186989,46408
186989,46392,187052,46377
187052,46362,186989,46347
186989,46331,187052,46316
187052,46301,186989,46286
186989,46270,187052,46255
187052,46240,186989,46225
187021,46415,187052,46422
187052,46438,186989,46453
186989,46469,187052,46483
187052,46499,186989,46514
186989,46529,187052,46544
187052,46560,186989,46575
186989,46590,187052,46605
187052,46621,186989,46636
186989,46651,187052,46666
187052,46682,186989,46696
186989,46712,187052,46727
186989,46712,187052,46727
187052,46909,186989,46895
186989,46879,187052,46864
187052,46849,186989,46834
186989,46818,187052,46803
187052,46788,186989,46773
186989,46757,187052,46742
186989,47077,187052,47092
187052,46925,186989,46940
186989,46955,187052,46970
187052,46986,186989,47001
186989,47016,187052,47031
187052,47047,186989,47062
186989,47077,187052,47092
187012,27818,187044,27826
187044,27841,186980,27856
186980,27872,187044,27886
187044,27902,186980,27917
186980,27932,187044,27947
187044,27963,186980,27978
186980,27993,187044,28008
187044,28024,186980,28039
186980,28054,187044,28069
187044,28085,186980,28099
186980,28115,187044,28130
187044,28145,186980,28160
186980,28176,187012,28183
187012,28183,187012,28395
187012,28395,187023,28318
187023,28318,187012,28331
187012,28395,187001,28318
187001,28318,187012,28331
187012,27849,187044,27841
187044,27826,186980,27811
186980,27795,187044,27780
187044,27765,186980,27750
186980,27734,187044,27719
187044,27704,186980,27689
186980,27673,187044,27659
187044,27643,186980,27628
186980,27613,187044,27598
187044,27582,186980,27567
186980,27552,187044,27537
187012,27240,187044,27232
187044,27217,186980,27202
186980,27186,187044,27172
187044,27156,186980,27141
186980,27126,187044,27111
187044,27095,186980,27080
186980,27065,187044,27050
187044,27034,186980,27019
187012,27209,187044,27217
187044,27232,186980,27247
186980,27263,187044,27278
187044,27293,186980,27308
186980,27324,187044,27339
187044,27354,186980,27369
186980,27385,187044,27399
187044,27415,186980,27430
186980,27445,187044,27460
187044,27476,186980,27491
186980,27506,187044,27521
186980,26532,187044,26547
187012,26844,187044,26852
187044,26867,186980,26882
186980,26898,187044,26912
187044,26928,186980,26943
186980,26958,187044,26973
187044,26989,186980,27004
186980,27019,187044,27034
187044,27050,186980,27065
187012,26875,187044,26867
187044,26852,186980,26837
186980,26821,187044,26806
187044,26791,186980,26776
186980,26760,187044,26745
187044,26730,186980,26715
186980,26699,187044,26685
187044,26669,186980,26654
186980,26639,187044,26624
187044,26608,186980,26593
186980,26578,187044,26563
186980,26578,187044,26563
187044,26380,186980,26395
186980,26411,187044,26425
187044,26441,186980,26456
186980,26472,187044,26486
187044,26502,186980,26517
186980,26532,187044,26547
186980,26212,187044,26198
187044,26365,186980,26350
186980,26334,187044,26319
187044,26304,186980,26289
186980,26273,187044,26258
187044,26243,186980,26228
186980,26212,187044,26198
187021,30582,187052,30574
187052,30559,186989,30544
186989,30528,187052,30513
187052,30498,186989,30483
186989,30467,187052,30452
187052,30437,186989,30422
186989,30406,187052,30391
187052,30376,186989,30361
186989,30345,187052,30331
187052,30315,186989,30300
186989,30285,187052,30270
187052,30254,186989,30239
186989,30224,187021,30216
187021,30216,187021,30005
187021,30005,187032,30082
187032,30082,187021,30068
187021,30005,187009,30082
187009,30082,187021,30068
187021,30551,187052,30559
187052,30574,186989,30589
186989,30605,187052,30619
187052,30635,186989,30650
186989,30665,187052,30680
187052,30696,186989,30711
186989,30726,187052,30741
187052,30757,186989,30772
186989,30787,187052,30802
187052,30818,186989,30832
186989,30848,187052,30863
187021,31160,187052,31167
187052,31183,186989,31198
186989,31213,187052,31228
187052,31244,186989,31259
186989,31274,187052,31289
187052,31305,186989,31319
186989,31335,187052,31350
187052,31365,186989,31380
187021,31190,187052,31183
187052,31167,186989,31152
186989,31137,187052,31122
187052,31106,186989,31092
186989,31076,187052,31061
187052,31046,186989,31031
186989,31015,187052,31000
187052,30985,186989,30970
186989,30954,187052,30939
187052,30924,186989,30909
186989,30893,187052,30878
186989,31867,187052,31852
187021,31555,187052,31548
187052,31532,186989,31518
186989,31502,187052,31487
187052,31472,186989,31457
186989,31441,187052,31426
187052,31411,186989,31396
186989,31380,187052,31365
187052,31350,186989,31335
187021,31525,187052,31532
187052,31548,186989,31563
186989,31579,187052,31593
187052,31609,186989,31624
186989,31639,187052,31654
187052,31670,186989,31685
186989,31700,187052,31715
187052,31731,186989,31746
186989,31761,187052,31776
187052,31792,186989,31806
186989,31822,187052,31837
186989,31822,187052,31837
187052,32019,186989,32005
186989,31989,187052,31974
187052,31959,186989,31944
186989,31928,187052,31913
187052,31898,186989,31883
186989,31867,187052,31852
186989,32187,187052,32202
187052,32035,186989,32050
186989,32065,187052,32080
187052,32096,186989,32111
186989,32126,187052,32141
187052,32157,186989,32172
186989,32187,187052,32202
188286,2746,190268,2746
189528,2746,192974,2746
193974,2746,194294,2746
195294,2746,198524,2746
188286,2746,190268,2746
189528,2746,192974,2746
193974,2746,194294,2746
195294,2746,198524,2746
188286,2646,190268,2646
189528,2646,192974,2646
193974,2646,194294,2646
195294,2646,198524,2646
189528,2646,189528,2746
188586,2646,188586,2746
193974,2646,193974,2746
194294,2646,194294,2746
194294,2746,194294,2646
195294,2746,195294,2646
189848,2646,189848,2746
192674,2746,192674,2646
188286,2746,188286,2646
195594,2646,195594,2746
187286,2646,185944,2646
187286,2746,185944,2746
187286,2646,187286,2746
186986,2746,186986,2646
192974,2746,192974,2646
194824,32603,194724,32603
194724,33603,194821,33603
197324,20651,197424,20651
198324,20651,198524,20651
197224,20551,197424,20551
198324,20551,198524,20551
197424,20651,197424,20551
198324,20651,198324,20551
198324,20596,198324,20551
198324,20551,197424,20551
197424,20551,197424,20596
198324,20596,197424,20596
197224,21101,197224,20551
197324,21101,197324,20651
198524,20551,198524,21101
198524,21101,197224,21101
194799,31283,194799,31283
